3	1	1	3	5	963331200
16	1	1	16	4	977328000
17	1	1	17	5	977500800
24	1	1	24	4	968256000
28	1	1	28	4	968515200
30	1	1	30	4	1066492800
37	1	1	37	3	969465600
38	1	1	38	4	969552000
46	1	1	46	2	963244800
49	2	1	49	4	1074614400
52	2	1	52	3	1084291200
56	2	1	56	5	1136217600
68	3	1	68	2	978278400
74	3	1	74	2	1001520000
12	4	1	88	4	966009600
96	4	1	99	5	1015516800
98	4	1	101	4	1080576000
102	5	1	106	4	967737600
24	6	1	111	5	964022400
110	7	1	117	3	1087401600
110	8	1	119	5	1098460800
113	9	1	121	4	982252800
127	11	1	143	5	978796800
135	11	1	151	1	997459200
138	11	1	154	5	1004371200
139	11	1	155	5	1070985600
143	11	1	159	4	1114444800
147	11	1	163	4	1233849600
148	11	1	164	5	1276358400
153	12	1	170	3	965750400
154	12	1	171	3	966182400
155	12	1	172	4	966268800
27	12	1	180	3	998150400
165	12	1	183	3	1125849600
39	12	1	186	2	1305561600
169	13	1	191	4	964368000
170	13	1	194	3	965923200
157	13	1	195	3	966009600
155	13	1	196	4	966268800
171	13	1	197	3	966268800
172	13	1	198	3	967132800
161	13	1	200	3	990892800
177	13	1	205	2	1289059200
181	14	1	212	2	986486400
110	14	1	220	1	1207843200
190	15	1	224	5	963849600
191	15	1	226	2	991065600
27	15	1	227	5	995472000
27	16	1	235	4	1019836800
195	16	1	236	5	1064246400
39	16	1	238	5	1305993600
198	17	1	240	2	977587200
200	17	1	242	3	1212940800
206	19	1	250	5	1000828800
207	19	1	251	5	1115049600
208	19	1	252	5	1221408000
157	20	1	258	5	966528000
218	20	1	269	4	1128441600
221	20	1	272	5	1219075200
38	20	1	276	4	970761600
224	20	1	279	4	963158400
227	21	1	284	4	983289600
231	21	1	289	4	990720000
141	21	1	293	2	1099843200
200	21	1	297	2	1278345600
39	22	1	306	1	1305302400
62	22	1	307	2	1326816000
241	23	1	309	1	964108800
101	23	1	316	5	965577600
102	23	1	320	5	966009600
248	23	1	327	5	984844800
249	23	1	328	5	985363200
250	23	1	329	5	985795200
255	23	1	335	5	991238400
262	23	1	342	5	995904000
270	23	1	353	5	1060704000
184	23	1	358	3	1109001600
275	23	1	360	5	1167235200
280	23	1	367	4	969897600
176	24	1	375	5	1248969600
152	25	1	377	3	964281600
287	25	1	383	5	977414400
293	25	1	392	3	1001606400
301	25	1	401	4	1276617600
303	26	1	404	2	1230220800
305	26	1	406	2	1231948800
307	26	1	408	5	969811200
127	28	1	412	3	979056000
310	28	1	417	4	1123948800
311	28	1	418	5	1199030400
86	29	1	424	4	965318400
163	29	1	431	3	984758400
321	29	1	433	4	999964800
62	29	1	438	3	1311436800
169	29	1	440	2	963244800
125	30	1	445	5	977760000
61	30	1	452	5	1222790400
41	30	1	455	3	1280160000
62	31	1	462	5	1263744000
14	33	1	478	5	967651200
338	33	1	480	4	976204800
113	33	1	486	3	982512000
21	33	1	487	3	982771200
347	33	1	497	5	969897600
316	33	1	498	4	971884800
348	33	1	499	5	971884800
350	34	1	501	1	964368000
352	34	1	506	3	976809600
353	34	1	508	1	980265600
238	34	1	510	4	985363200
355	34	1	512	1	1080662400
356	34	1	513	3	1269705600
363	36	1	526	4	978537600
369	36	1	533	4	988041600
371	36	1	538	5	991238400
376	36	1	545	4	992102400
115	36	1	551	4	995385600
391	36	1	562	4	1016121600
392	36	1	563	5	1017676800
396	36	1	568	5	1087833600
399	36	1	572	5	970502400
6	37	1	576	5	964540800
407	37	1	590	4	1169568000
280	37	1	596	4	969897600
409	38	1	598	1	964627200
280	38	1	602	4	969897600
321	40	1	614	5	991238400
423	41	1	631	4	966268800
424	41	1	633	5	966700800
429	41	1	642	4	980524800
431	41	1	644	5	983462400
433	41	1	648	5	968342400
433	41	1	649	5	968342400
434	41	1	651	4	1027008000
435	41	1	652	5	1064592000
218	41	1	657	3	1128960000
440	41	1	659	5	1207324800
451	42	1	677	4	1008259200
434	42	1	678	3	1027008000
420	43	1	683	5	963676800
8	43	1	685	4	965577600
10	43	1	686	3	965577600
101	43	1	687	4	965664000
434	43	1	692	5	1028044800
454	43	1	698	5	1237996800
136	44	1	704	3	999619200
60	44	1	707	4	1147276800
60	45	1	715	4	1154966400
453	45	1	716	4	1155571200
127	46	1	722	4	979574400
136	47	1	730	5	1001088000
458	48	1	735	4	963331200
169	48	1	737	5	963331200
463	48	1	745	5	963417600
203	48	1	748	5	963763200
467	48	1	750	1	963936000
473	48	1	756	5	964540800
475	48	1	759	5	964713600
476	48	1	760	5	964800000
86	48	1	762	2	965232000
479	48	1	773	5	965923200
157	48	1	774	4	966009600
102	48	1	781	5	967478400
352	48	1	789	5	977155200
487	48	1	790	3	977846400
20	48	1	795	4	980265600
416	48	1	796	5	980265600
416	48	1	797	5	980611200
488	48	1	798	4	981734400
382	48	1	807	4	986572800
494	48	1	809	2	986745600
505	48	1	823	5	1003075200
512	48	1	835	2	1095955200
515	48	1	838	3	1129651200
200	48	1	849	4	1237996800
527	48	1	856	5	962899200
122	50	1	865	5	961516800
102	50	1	871	4	967478400
532	50	1	873	5	967996800
539	50	1	890	5	997113600
547	50	1	899	5	1077811200
552	50	1	905	5	1216310400
39	50	1	908	5	1306080000
507	50	1	910	5	973180800
558	52	1	921	5	1074182400
197	52	1	928	4	963244800
574	53	1	943	3	966787200
578	53	1	947	4	966873600
579	53	1	948	5	966873600
581	53	1	950	5	966873600
285	53	1	953	4	966960000
597	53	1	968	3	967132800
67	53	1	969	5	967132800
601	53	1	977	4	967219200
602	53	1	978	4	967219200
607	53	1	984	5	967392000
369	53	1	995	5	967564800
617	53	1	998	4	967651200
322	53	1	1001	3	967737600
620	53	1	1002	5	967824000
623	53	1	1006	5	967824000
167	53	1	1007	5	967996800
532	53	1	1008	5	967996800
624	53	1	1009	2	967996800
627	53	1	1015	4	968169600
161	53	1	1016	4	980697600
364	53	1	1017	3	981043200
631	53	1	1022	5	983289600
378	53	1	1024	4	983635200
228	53	1	1025	5	983635200
367	53	1	1026	4	983721600
635	53	1	1032	4	984931200
288	53	1	1033	4	985017600
89	53	1	1036	4	968169600
448	53	1	1038	5	985363200
161	53	1	1041	4	986659200
643	53	1	1045	4	987177600
651	53	1	1057	4	990201600
652	53	1	1058	4	990806400
655	53	1	1062	3	968342400
658	53	1	1065	5	997718400
659	53	1	1066	5	968342400
661	53	1	1068	5	998150400
136	53	1	1069	3	1000137600
663	53	1	1072	4	968428800
664	53	1	1073	5	1003939200
666	53	1	1076	4	1006531200
668	53	1	1078	3	968515200
674	53	1	1087	5	968601600
679	53	1	1092	5	968774400
687	53	1	1100	5	969120000
689	53	1	1102	3	969120000
690	53	1	1104	4	969120000
693	53	1	1107	5	969292800
696	53	1	1110	5	969465600
700	53	1	1114	2	969552000
208	53	1	1116	3	1222617600
704	53	1	1121	5	969724800
706	53	1	1124	5	970070400
102	54	1	1142	4	967478400
369	54	1	1144	5	975513600
723	54	1	1149	5	1010764800
724	54	1	1152	4	1207324800
208	54	1	1153	4	1219248000
725	54	1	1154	5	1244649600
182	55	1	1156	2	1032537600
730	56	1	1176	5	979142400
159	56	1	1183	5	984585600
742	56	1	1198	5	1030809600
163	56	1	1201	5	1054396800
375	56	1	1227	4	973094400
321	56	1	1228	5	973872000
762	57	1	1230	4	990201600
226	57	1	1232	5	968515200
774	59	1	1253	5	960825600
102	59	1	1258	4	967564800
363	59	1	1259	4	976809600
249	59	1	1263	4	983721600
775	59	1	1264	4	984067200
776	59	1	1266	4	988819200
780	59	1	1273	5	1001347200
74	59	1	1274	4	1002038400
784	59	1	1280	4	1041782400
182	59	1	1283	4	1072022400
787	59	1	1284	5	1086796800
789	59	1	1287	5	1137686400
791	59	1	1289	5	1161360000
221	59	1	1293	5	1218470400
323	59	1	1300	2	973267200
447	59	1	1301	4	963158400
205	60	1	1304	5	977328000
403	60	1	1306	5	983376000
320	60	1	1308	5	993225600
163	60	1	1311	5	998064000
801	60	1	1315	3	998236800
802	60	1	1316	5	998323200
803	60	1	1317	5	998841600
808	62	1	1333	5	964713600
91	62	1	1337	5	965836800
159	62	1	1352	5	984931200
735	62	1	1353	4	985881600
814	62	1	1358	5	994780800
747	62	1	1366	5	1060876800
27	62	1	1369	5	968947200
817	62	1	1371	5	1103385600
818	62	1	1374	5	1107446400
165	62	1	1375	4	1125676800
35	62	1	1377	5	1154102400
821	62	1	1382	5	1269360000
427	63	1	1390	4	983116800
334	65	1	1411	5	975513600
249	65	1	1419	5	987091200
83	65	1	1425	4	989683200
163	65	1	1436	4	1005926400
843	65	1	1442	5	1096387200
844	65	1	1444	5	1249920000
278	65	1	1446	4	1257955200
318	65	1	1447	5	970416000
321	66	1	1449	5	987436800
845	66	1	1450	4	1155398400
847	67	1	1454	5	980524800
555	67	1	1461	5	991065600
857	67	1	1475	5	1215014400
860	67	1	1480	4	1351785600
375	68	1	1485	3	992102400
135	68	1	1486	3	997372800
200	71	1	1495	1	1225641600
106	71	1	1496	1	1237478400
105	72	1	1499	5	1182700800
804	72	1	1500	4	1325692800
869	73	1	1501	4	994176000
880	75	1	1517	3	998409600
194	75	1	1518	4	998323200
881	75	1	1520	4	998323200
899	75	1	1542	4	1036771200
374	77	1	1555	1	998409600
911	77	1	1557	3	998064000
912	77	1	1559	4	998409600
915	77	1	1567	4	998755200
916	77	1	1568	5	998755200
917	77	1	1570	2	998841600
927	77	1	1589	4	1000569600
930	77	1	1593	3	1001001600
933	77	1	1596	3	1001952000
27	77	1	1600	2	1005926400
941	77	1	1609	3	1058025600
944	78	1	1612	4	1003766400
60	78	1	1617	4	1176307200
949	78	1	1619	5	1190217600
953	79	1	1625	3	1195488000
188	79	1	1626	5	1223395200
955	80	1	1632	4	1075996800
966	82	1	1648	4	975427200
974	82	1	1661	3	1227024000
289	83	1	1666	5	1025712000
380	83	1	1672	5	1026057600
986	83	1	1681	4	1026835200
993	83	1	1691	2	1028304000
995	83	1	1693	3	1028736000
940	83	1	1700	5	1037548800
1005	83	1	1708	5	1048953600
1013	83	1	1719	4	1106064000
60	84	1	1730	5	1146844800
1022	85	1	1737	4	1029340800
27	85	1	1739	3	1031846400
1024	85	1	1742	3	1031932800
1033	85	1	1755	2	1034006400
1034	85	1	1756	4	1034179200
1036	85	1	1758	5	1034352000
1038	85	1	1760	4	1034697600
1038	85	1	1761	4	1034697600
1042	85	1	1765	5	1035216000
1044	85	1	1767	3	1037721600
1048	85	1	1773	3	1041609600
1002	85	1	1774	3	1044892800
1049	85	1	1776	5	1049904000
1050	85	1	1778	2	1050854400
1054	85	1	1782	4	1060185600
1064	85	1	1795	5	1093881600
1027	86	1	1803	4	1030377600
108	86	1	1815	2	1050508800
1077	86	1	1817	2	1058025600
1080	86	1	1822	4	1138464000
356	86	1	1823	4	1248883200
1093	88	1	1843	3	1096214400
356	88	1	1846	5	1188230400
1095	88	1	1847	2	1207670400
824	89	1	1850	4	1043769600
1098	89	1	1852	4	1046620800
1105	90	1	1861	4	1063296000
1109	90	1	1865	4	1141142400
409	90	1	1868	4	1297612800
1112	91	1	1869	5	1053446400
682	91	1	1871	4	1056556800
1118	91	1	1878	5	1077897600
1123	91	1	1884	5	1124208000
1126	91	1	1887	4	1180972800
298	91	1	1891	5	1216915200
208	91	1	1892	4	1221494400
1128	91	1	1893	5	1226851200
1112	92	1	1896	5	1053532800
1131	92	1	1899	4	1053964800
1132	92	1	1900	4	1053964800
1139	92	1	1908	4	1074182400
115	92	1	1910	3	1081872000
842	92	1	1915	4	1103212800
1144	92	1	1916	5	1109606400
301	92	1	1919	4	1279814400
1147	93	1	1922	5	1023638400
1150	93	1	1925	5	1024502400
1155	93	1	1938	2	1086883200
1158	94	1	1944	5	1056988800
561	94	1	1947	4	1142265600
1166	96	1	1955	5	1077984000
1174	98	1	1966	5	1079452800
1183	98	1	1976	5	1084291200
1186	98	1	1979	4	1084636800
1191	98	1	1984	4	1089043200
1193	98	1	1986	4	1093276800
1198	98	1	1992	5	1098633600
1199	98	1	1993	5	1099929600
1210	98	1	2006	4	1154620800
1214	98	1	2011	4	1216656000
1217	98	1	2014	1	1223740800
1219	98	1	2016	4	1255881600
50	99	1	2018	3	1084377600
1227	101	1	2030	5	1091980800
1239	101	1	2045	2	1093363200
1241	101	1	2047	4	1093449600
1244	101	1	2051	3	1093881600
940	101	1	2056	5	1094054400
1250	101	1	2058	5	1094227200
1255	101	1	2063	5	1095004800
1256	101	1	2064	5	1097683200
1258	101	1	2067	4	1102262400
842	101	1	2070	4	1104508800
826	101	1	2075	4	1108656000
956	101	1	2077	4	1113840000
35	101	1	2085	5	1140796800
1271	101	1	2086	5	1141142400
1277	101	1	2092	4	1177171200
1278	101	1	2093	5	1177344000
1280	101	1	2095	5	1179763200
1285	101	1	2100	5	1199894400
1288	101	1	2104	5	1212681600
1291	101	1	2107	5	1238515200
39	101	1	2111	3	1263830400
1252	102	1	2116	3	1094313600
1245	102	1	2117	3	1094400000
1298	102	1	2122	4	1101312000
1234	102	1	2127	3	1110297600
1066	102	1	2130	5	1127750400
1308	103	1	2138	5	1105286400
1311	103	1	2141	5	1112803200
522	103	1	2163	5	1232121600
1329	104	1	2170	4	1115222400
1337	106	1	2182	5	1170864000
1338	106	1	2183	4	1178380800
356	106	1	2185	5	1247760000
119	107	1	2187	2	1307116800
188	109	1	2189	3	1224691200
165	113	1	2194	5	1125763200
356	114	1	2197	2	1233158400
1349	125	1	2213	2	1117555200
1355	130	1	2223	4	1177776000
1357	132	1	2226	3	1115308800
1359	134	1	2232	3	1268150400
189	136	1	2236	1	1231603200
1361	137	1	2237	4	1141142400
1362	137	1	2238	5	1189958400
106	138	1	2243	4	1235491200
1122	139	1	2245	5	1117382400
1365	140	1	2246	5	1120579200
1372	144	1	2256	5	1212768000
1376	146	1	2260	5	1136822400
1378	146	1	2262	5	1144512000
1379	146	1	2263	5	1171036800
1322	147	1	2269	2	1143388800
455	150	1	2273	4	1111593600
1348	150	1	2274	5	1129132800
1319	150	1	2275	4	1130428800
454	152	1	2279	4	1168531200
1386	154	1	2282	5	1171468800
698	155	1	2288	4	1206979200
1340	160	1	2293	4	1234368000
1394	162	1	2296	2	1155052800
1395	162	1	2298	3	1219248000
1396	163	1	2299	3	1111939200
1272	163	1	2300	5	1142006400
300	168	1	2316	4	1268928000
1403	169	1	2317	5	1145462400
804	169	1	2318	3	1289059200
1404	170	1	2320	5	1228492800
1408	173	1	2325	4	1119628800
1409	173	1	2327	3	1196006400
304	173	1	2328	3	1244390400
1410	175	1	2331	5	1151942400
355	178	1	2337	2	1110816000
1415	178	1	2341	2	1161878400
1249	178	1	2347	1	1301587200
207	179	1	2351	5	1118505600
855	179	1	2353	4	1266076800
461	180	1	2355	4	1267632000
1427	192	1	2376	5	1141056000
106	192	1	2379	2	1238169600
182	193	1	2381	4	1134057600
1427	193	1	2385	5	1143475200
1430	193	1	2386	5	1149436800
1436	193	1	2392	3	1182441600
1438	196	1	2399	4	1131984000
1257	196	1	2401	3	1133798400
1443	196	1	2407	3	1137081600
1447	196	1	2414	1	1153670400
1448	196	1	2415	3	1157212800
1449	196	1	2417	4	1181836800
804	196	1	2418	4	1188316800
1452	196	1	2422	4	1242057600
1454	196	1	2424	4	1256918400
790	197	1	2428	2	1155744000
1458	197	1	2430	4	1189872000
861	199	1	2444	4	1377014400
1469	202	1	2450	5	1130947200
1470	202	1	2451	5	1131811200
1471	202	1	2452	4	1132416000
1473	202	1	2454	5	1139760000
1475	202	1	2456	5	1140624000
