1	1	1	1	5	963331200
9	1	1	9	3	965232000
10	1	1	10	4	965577600
13	1	1	13	5	967132800
15	1	1	15	3	967996800
23	1	1	23	5	983635200
25	1	1	25	4	1001952000
26	1	1	26	5	1002816000
27	1	1	27	5	1004889600
33	1	1	33	2	1097942400
36	1	1	36	5	1181577600
40	1	1	40	4	1275321600
45	1	1	45	5	963158400
53	2	1	53	5	1095350400
57	2	1	57	4	1149350400
70	3	1	70	4	991152000
72	3	1	72	4	992707200
73	3	1	73	2	995817600
75	4	1	75	4	963936000
76	4	1	76	2	964281600
83	4	1	83	4	965664000
91	4	1	93	4	978969600
100	4	1	103	4	1142956800
101	5	1	105	5	965664000
106	5	1	110	3	1234540800
107	6	1	112	4	984499200
112	9	1	120	5	978969600
115	9	1	123	2	1005148800
118	10	1	126	5	1061222400
120	11	1	129	5	960998400
24	11	1	131	5	964281600
123	11	1	135	5	965750400
134	11	1	150	5	995904000
142	11	1	158	4	1107187200
144	11	1	160	3	1140451200
146	11	1	162	5	1197993600
152	12	1	169	4	964022400
160	12	1	177	2	987868800
162	12	1	179	3	997804800
163	12	1	181	4	998409600
167	12	1	187	2	970675200
24	13	1	192	3	964713600
39	13	1	206	2	1305561600
80	14	1	208	3	963849600
178	14	1	209	3	963849600
179	14	1	210	1	965318400
184	14	1	216	1	1109001600
187	14	1	219	4	1138809600
127	15	1	225	4	978796800
192	16	1	228	5	963331200
197	16	1	239	5	963244800
202	18	1	246	1	1001952000
204	19	1	248	5	993398400
210	20	1	256	5	965491200
19	20	1	260	5	982944000
220	20	1	271	4	1206288000
228	21	1	285	4	983548800
27	21	1	291	1	1002729600
58	22	1	304	2	1159545600
243	23	1	312	5	964627200
244	23	1	313	5	961776000
94	23	1	331	4	988732800
252	23	1	332	1	989078400
257	23	1	337	4	991670400
263	23	1	343	5	996681600
267	23	1	348	5	1002902400
271	23	1	355	5	1085587200
276	23	1	361	5	1202227200
278	23	1	365	5	1259164800
167	23	1	369	4	970761600
284	25	1	378	4	964540800
288	25	1	385	4	986486400
161	25	1	386	3	989337600
167	25	1	388	3	968342400
296	25	1	395	5	1116000000
176	25	1	399	4	1248969600
189	27	1	410	4	1231603200
281	28	1	411	5	964713600
309	28	1	416	5	1077379200
313	29	1	421	4	963676800
228	29	1	429	3	983635200
325	30	1	443	5	967392000
14	30	1	444	4	967651200
329	30	1	451	5	1157212800
129	31	1	457	5	978710400
331	31	1	460	5	1093708800
41	32	1	467	2	1280332800
83	33	1	469	4	963331200
240	33	1	471	1	964022400
242	33	1	472	4	964281600
335	33	1	473	5	961344000
343	33	1	492	5	1081440000
345	33	1	494	4	1164038400
346	33	1	495	5	969724800
314	34	1	504	1	967910400
351	34	1	505	3	976032000
360	36	1	519	5	975686400
45	36	1	520	5	975945600
68	36	1	524	5	978278400
364	36	1	528	5	981216000
69	36	1	537	3	991065600
386	36	1	556	4	1002297600
387	36	1	557	5	1002384000
388	36	1	558	5	1002556800
27	36	1	559	4	1002556800
393	36	1	564	5	1022515200
27	36	1	567	4	1044374400
398	36	1	570	4	1191945600
62	36	1	571	5	1310572800
127	37	1	579	2	979228800
27	37	1	585	3	1001520000
404	37	1	586	3	1090857600
200	37	1	591	3	1213200000
61	37	1	592	5	1217606400
355	37	1	594	3	1241020800
113	38	1	599	4	982252800
27	38	1	600	2	999187200
223	38	1	603	3	972489600
194	40	1	615	3	991238400
27	40	1	616	4	999014400
409	40	1	618	3	1021392000
24	41	1	623	3	963504000
12	41	1	629	4	966009600
430	41	1	643	4	982684800
127	41	1	645	5	986227200
388	41	1	650	5	1004544000
437	41	1	654	5	1086019200
438	41	1	656	4	1114272000
176	41	1	661	5	1248969600
136	42	1	676	2	997804800
203	43	1	684	4	963763200
205	43	1	690	4	1018540800
452	43	1	693	5	1123948800
60	43	1	694	4	1147190400
441	43	1	697	5	1213545600
127	44	1	703	3	979488000
203	45	1	709	4	963331200
420	45	1	710	5	963676800
101	45	1	711	4	965664000
127	45	1	712	3	979488000
136	45	1	713	3	999619200
420	47	1	728	5	963676800
456	47	1	733	5	1228406400
169	48	1	738	5	963331200
464	48	1	746	4	963417600
465	48	1	747	5	963590400
466	48	1	749	5	963936000
472	48	1	755	3	964454400
473	48	1	757	5	964540800
38	48	1	763	4	961776000
211	48	1	776	3	966096000
483	48	1	784	5	962380800
485	48	1	786	5	975772800
