6	1	1	6	5	963590400
20	1	1	20	4	980438400
21	1	1	21	1	982771200
22	1	1	22	4	983635200
29	1	1	29	5	1046448000
31	1	1	31	5	1075651200
32	1	1	32	5	1081353600
35	1	1	35	5	1154275200
41	1	1	41	4	1279382400
58	2	1	58	4	1159459200
59	2	1	59	4	1184342400
62	2	1	62	5	1326643200
71	3	1	71	3	992448000
77	4	1	77	4	964540800
78	4	1	78	5	964713600
80	4	1	80	5	965232000
82	4	1	82	5	965577600
86	4	1	86	2	965923200
87	4	1	87	3	965923200
88	4	1	89	2	966182400
92	4	1	94	2	984326400
93	4	1	95	3	988128000
40	4	1	104	3	1282924800
105	5	1	109	5	1179244800
108	6	1	113	5	1011369600
111	8	1	118	5	964454400
116	10	1	124	4	964454400
117	10	1	125	5	965318400
124	11	1	138	5	967564800
125	11	1	139	5	977241600
17	11	1	140	5	977500800
126	11	1	141	5	978624000
127	11	1	142	5	978796800
128	11	1	144	5	979574400
129	11	1	145	4	980611200
132	11	1	148	4	986140800
133	11	1	149	5	991497600
140	11	1	156	5	1101052800
122	11	1	165	5	962812800
150	12	1	167	4	963676800
158	12	1	175	4	983635200
164	12	1	182	5	1022169600
166	12	1	185	3	1294416000
168	12	1	188	5	962985600
153	13	1	193	4	965750400
174	13	1	202	4	969465600
175	13	1	203	1	1234195200
182	14	1	213	1	997372800
186	14	1	218	1	1119196800
8	16	1	229	5	964454400
125	16	1	230	5	977241600
194	16	1	233	5	1003334400
196	16	1	237	3	1126195200
199	17	1	241	3	1013788800
201	17	1	243	2	1240329600
106	17	1	244	2	1244736000
203	19	1	247	4	963763200
197	20	1	253	5	963331200
209	20	1	254	4	964368000
214	20	1	264	4	1002902400
215	20	1	265	5	1003680000
27	20	1	266	4	1026144000
217	20	1	268	4	1116432000
62	20	1	274	5	1308585600
38	21	1	281	2	961776000
225	21	1	282	1	961862400
234	21	1	295	4	1138464000
235	21	1	296	4	1215360000
236	21	1	298	3	970329600
237	21	1	300	1	962899200
101	23	1	317	1	965577600
157	23	1	319	2	966009600
182	23	1	323	5	977673600
251	23	1	330	5	987955200
253	23	1	333	5	990028800
256	23	1	336	4	991670400
260	23	1	340	5	992707200
266	23	1	347	5	1002124800
272	23	1	356	5	1098979200
273	23	1	357	5	1103731200
14	24	1	372	4	967651200
283	24	1	374	4	1053446400
286	25	1	382	5	975772800
290	25	1	389	5	997027200
298	25	1	397	3	1219334400
302	25	1	402	5	974476800
308	28	1	415	4	994867200
312	28	1	419	4	1259942400
315	29	1	425	2	965577600
200	29	1	437	2	1205337600
323	29	1	439	5	973180800
327	30	1	449	5	1069084800
330	30	1	453	5	1252166400
27	31	1	459	4	1002297600
61	31	1	461	5	1223136000
2	33	1	475	4	966009600
136	33	1	479	2	976032000
246	33	1	481	5	977414400
20	33	1	484	5	980352000
339	33	1	485	5	981302400
340	33	1	489	4	983980800
280	33	1	496	3	969897600
38	34	1	503	3	961776000
322	35	1	515	4	969984000
19	36	1	518	4	974995200
362	36	1	522	3	977155200
365	36	1	529	5	982425600
367	36	1	531	4	983030400
93	36	1	535	4	990806400
372	36	1	540	5	991411200
374	36	1	543	3	991843200
380	36	1	549	3	992448000
381	36	1	550	5	992880000
385	36	1	555	5	1002297600
395	36	1	566	5	1039276800
400	36	1	573	4	974044800
44	36	1	575	5	974304000
403	37	1	581	5	983203200
205	39	1	605	1	970502400
411	39	1	606	1	970502400
415	40	1	610	5	961862400
416	40	1	612	4	980524800
370	40	1	613	3	991152000
418	40	1	619	3	1033401600
62	40	1	621	2	1326124800
420	41	1	625	3	963676800
421	41	1	627	5	961084800
101	41	1	628	3	965664000
422	41	1	630	5	966096000
426	41	1	635	5	966873600
427	41	1	639	5	978796800
443	41	1	663	5	1289232000
444	41	1	664	2	1297785600
375	41	1	668	5	973180800
447	41	1	669	5	963072000
424	42	1	670	4	966787200
318	42	1	671	3	975340800
448	42	1	673	2	985536000
449	42	1	674	4	987436800
356	42	1	679	5	1188489600
444	42	1	681	1	1297699200
453	43	1	695	4	1155139200
101	44	1	702	3	965664000
455	45	1	714	5	1110816000
176	45	1	718	5	1248969600
101	46	1	721	3	965664000
136	46	1	724	2	1001001600
457	47	1	734	4	963244800
459	48	1	740	4	963331200
462	48	1	744	4	963331200
470	48	1	753	3	964368000
477	48	1	761	5	965145600
179	48	1	764	4	965318400
336	48	1	768	3	965577600
225	48	1	769	3	961862400
478	48	1	770	2	965836800
337	48	1	780	4	967305600
307	48	1	783	4	967651200
484	48	1	785	5	975081600
363	48	1	791	4	978364800
45	48	1	793	4	978624000
127	48	1	794	4	979660800
238	48	1	799	4	981734400
489	48	1	800	3	984153600
163	48	1	808	5	986659200
500	48	1	817	5	994348800
502	48	1	819	3	994435200
497	48	1	831	3	1036339200
509	48	1	832	5	1038931200
510	48	1	833	1	1046361600
511	48	1	834	3	1061740800
513	48	1	836	4	1123776000
519	48	1	842	3	1141920000
525	48	1	853	4	1321200000
528	48	1	857	3	971452800
530	48	1	859	3	963072000
2	50	1	866	3	964886400
179	50	1	868	4	965577600
533	50	1	875	5	977932800
534	50	1	878	5	982080000
375	50	1	883	4	986659200
537	50	1	884	4	987436800
264	50	1	889	4	996768000
541	50	1	893	4	1000483200
551	50	1	904	3	1186416000
553	51	1	913	4	981388800
560	52	1	924	5	1130601600
480	53	1	936	5	966528000
569	53	1	938	5	966528000
572	53	1	941	4	966700800
585	53	1	956	3	966960000
590	53	1	961	5	967046400
591	53	1	962	5	967046400
252	53	1	970	2	967132800
337	53	1	972	4	967219200
86	53	1	975	2	967219200
600	53	1	976	4	967219200
603	53	1	979	4	967305600
610	53	1	988	5	967478400
614	53	1	992	5	967478400
615	53	1	994	4	967564800
8	53	1	996	4	967651200
171	53	1	1003	5	967824000
621	53	1	1004	5	967824000
629	53	1	1019	4	982771200
374	53	1	1030	4	984585600
647	53	1	1053	5	989769600
649	53	1	1055	5	968169600
650	53	1	1056	5	990028800
72	53	1	1060	3	992707200
654	53	1	1061	5	968256000
656	53	1	1063	3	997372800
660	53	1	1067	5	998150400
662	53	1	1070	5	1001174400
546	53	1	1081	5	1012320000
692	53	1	1106	5	1168963200
697	53	1	1111	4	969465600
698	53	1	1112	4	1206892800
39	53	1	1123	3	1305475200
222	53	1	1126	5	970243200
719	54	1	1140	2	964713600
433	54	1	1148	5	968342400
